object_id,canonical_name,main_category,subcategory,district,address,phone,website,rating,reviews,canonical_lat,canonical_lng,google_lat,google_lng,yandex_lat,yandex_lng,dgis_lat,dgis_lng,osm_lat,osm_lng,google_place_id,yandex_object_id,dgis_object_id,osm_id,primary_source,source_url,source_count,coordinate_accuracy,data_confidence,operating_status,verification_status,geometry_type,admin_comment,data_collected_at
SEED001307,"Туберкулезный диспансер №1",medicine,hospital,,,,,,,41.34575,69.38819,,,,,,,41.34575,69.38819,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001308,"Родильный дом №8",medicine,maternity,,,,,,,41.28007,69.26754,,,,,,,41.28007,69.26754,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001309,"Семейная поликлиника №35",medicine,clinic,,4A,,,,,41.27058,69.17616,,,,,,,41.27058,69.17616,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001310,"Наркологическая больница",medicine,hospital,,,,,,,41.20353,69.22847,,,,,,,41.20353,69.22847,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001311,"Городской КВД",medicine,hospital,,,,,,,41.2028,69.22661,,,,,,,41.2028,69.22661,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001312,"8 chi oilaviy poliklinika",medicine,clinic,,,,,,,41.33104,69.36593,,,,,,,41.33104,69.36593,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001313,"Центральная диагностическая поликлиника",medicine,hospital,,5,,,,,41.35426,69.38583,,,,,,,41.35426,69.38583,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001314,"Городская станция скорой помощи 5",medicine,doctors,,"15 А",,,,,41.34887,69.38399,,,,,,,41.34887,69.38399,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001315,"3 chi tug'ruqxona",medicine,hospital,,,,,,,41.34364,69.2612,,,,,,,41.34364,69.2612,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001316,MediMax,medicine,clinic,,"Ahmad Yugnakiy ko'chasi 4б",,,,,41.35002,69.38883,,,,,,,41.35002,69.38883,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001317,Estimed,medicine,clinic,,"Чиланзар 3-й квартал 43/1",,,,,41.28501,69.22427,,,,,,,41.28501,69.22427,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001318,"Родильный дом №2",medicine,hospital,,,,,,,41.34666,69.24221,,,,,,,41.34666,69.24221,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001319,"Семейная поликлиника 34",medicine,clinic,,2б,,,,,41.28007,69.2228,,,,,,,41.28007,69.2228,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001320,"3-son shahar klinik shifoxonasi",medicine,hospital,,"Abdurauf Fitrat ko'chasi 20",,,,,41.27238,69.30683,,,,,,,41.27238,69.30683,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001321,"Центр Государственного санитарно-эпидемиологического надзора Учтепинского р-на",medicine,doctors,,,,,,,41.29196,69.17374,,,,,,,41.29196,69.17374,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001322,NUR,medicine,dentist,,"Yangi Qo'yliq ko'chasi 10Б",,,,,41.25017,69.3012,,,,,,,41.25017,69.3012,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001323,"Республиканский скрининг-центр",medicine,doctors,,"Bogishamol 3-o'tish ko'chasi 5",,,,,41.35247,69.33272,,,,,,,41.35247,69.33272,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001324,"Неврологическая клиника ""Neuro Reability""",medicine,doctors,,,,,,,41.27624,69.18941,,,,,,,41.27624,69.18941,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001325,"поликлиника №46",medicine,doctors,,,,,,,41.30783,69.21794,,,,,,,41.30783,69.21794,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001326,"Цетнтральный военный госпиталь СГБ",medicine,hospital,,,,,,,41.36284,69.21171,,,,,,,41.36284,69.21171,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001327,"поликлиника 49",medicine,doctors,,"Зарипова улица 12",,,,,41.35183,69.30084,,,,,,,41.35183,69.30084,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001328,"Toshkent Davlat Pedyatriya Instituti",medicine,hospital,,,,,,,41.35521,69.3376,,,,,,,41.35521,69.3376,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001329,"41-oilaviy poliklinika",medicine,clinic,,"Тахтапуль улица 14A",,,,,41.33912,69.26216,,,,,,,41.33912,69.26216,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001330,Семашко,medicine,hospital,,,,,,,41.33723,69.27908,,,,,,,41.33723,69.27908,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001331,"Поликлиника №44",medicine,clinic,,13,,,,,41.32645,69.21788,,,,,,,41.32645,69.21788,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001332,"Городской психоневрологический диспансер №1",medicine,hospital,,"Muqimiy ko'chasi 94",,,,,41.28544,69.23653,,,,,,,41.28544,69.23653,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001333,"2-son respublika klinik shifoxonasi 2-son poliklinika",medicine,doctors,,,,,,,41.34246,69.33933,,,,,,,41.34246,69.33933,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001334,"Respublika ko'z kasalliklari shifoxonasi",medicine,hospital,,,,,,,41.35482,69.21772,,,,,,,41.35482,69.21772,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001335,"Дом Пристарелых",medicine,rehab,,,,,,,41.35731,69.21472,,,,,,,41.35731,69.21472,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001336,"Pediatriya instituti",medicine,hospital,,,,,,,41.35877,69.19934,,,,,,,41.35877,69.19934,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001337,"Туберкулёзный диспансер",medicine,hospital,,19,,,,,41.34962,69.23584,,,,,,,41.34962,69.23584,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001338,"Safo Tibbiyot",medicine,doctors,,"Kichik Mirobod ko'chasi 21",,,,,41.29095,69.26479,,,,,,,41.29095,69.26479,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001339,"3 Роддом",medicine,maternity,,"Taxtapul Darvoza ko'chasi 351",,,,,41.3441,69.26107,,,,,,,41.3441,69.26107,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001340,"Toshkent viloyati Bolalar K'op tarmoqli tibbiyot markazining filiali",medicine,doctors,,,,,,,41.28871,69.21831,,,,,,,41.28871,69.21831,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001341,"Медико-диагностический центр ""BIG-PHARM""",medicine,doctors,,"Ahmad Donish ko'chasi 4В",,,,,41.34282,69.25779,,,,,,,41.34282,69.25779,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001342,"47 семейная поликлиника",medicine,doctors,,,,,,,41.3189,69.24018,,,,,,,41.3189,69.24018,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001343,"№28 Oilaviy poliklinika",medicine,doctors,,"Шохсанам улица 2",,,,,41.26381,69.35344,,,,,,,41.26381,69.35344,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001344,"Центральная клиническая больница №2",medicine,hospital,,,,,,,41.32357,69.33544,,,,,,,41.32357,69.33544,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001345,"5-sonli Yuqumli kasalliklar shifoxonasi",medicine,hospital,,,,,,,41.30676,69.24936,,,,,,,41.30676,69.24936,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001346,"Клиника Lor Medical Service",medicine,hospital,,6,,,,,41.32846,69.27922,,,,,,,41.32846,69.27922,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001347,"НИИ Гематологии и кровепереливания",medicine,hospital,,,,,,,41.28859,69.21447,,,,,,,41.28859,69.21447,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001348,"Областной Психиатрической Диспансер",medicine,hospital,,,,,,,41.20325,69.23343,,,,,,,41.20325,69.23343,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001349,"Cardio Med",medicine,clinic,,"Bunyodkor shoh ko'chasi 41А",,,,,41.26344,69.19894,,,,,,,41.26344,69.19894,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001350,"Республиканский Центр социальной адаптации детей",medicine,hospital,,"Abdulla Kahhar ko'chasi 34",,,,,41.28213,69.2589,,,,,,,41.28213,69.2589,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001351,"26 Оилавий поликлиника",medicine,doctors,,,,,,,41.312,69.18983,,,,,,,41.312,69.18983,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001352,"Центральная многопрофильная поликлиника при РМО Яккасарай",medicine,hospital,,,,,,,41.27749,69.24278,,,,,,,41.27749,69.24278,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001353,"Поликлиника Службы Национальной Безопасности",medicine,doctors,,"Nurafshon aylanma ko'chasi 9a",,,,,41.33333,69.21989,,,,,,,41.33333,69.21989,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001354,"Инфекционная больница №1",medicine,hospital,,,,,,,41.34434,69.25971,,,,,,,41.34434,69.25971,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001355,"Областной онкологический диспансер",medicine,hospital,,"Taxtapul Darvoza ko'chasi 341",,,,,41.3423,69.2601,,,,,,,41.3423,69.2601,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001356,"Туберкулёзный диспансер",medicine,hospital,,19,,,,,41.35001,69.23667,,,,,,,41.35001,69.23667,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001357,"Поликлиника №32",medicine,clinic,,,,,,,41.28786,69.31668,,,,,,,41.28786,69.31668,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001358,"Respublika neyroxirurgiya ilmiy markazi",medicine,hospital,,,,,,,41.34242,69.38271,,,,,,,41.34242,69.38271,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001359,Медикон,medicine,other,,,,,,,41.28743,69.3096,,,,,,,41.28743,69.3096,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001360,"Saif Optima",medicine,doctors,,"Olimkent 1-o'tish ko'chasi 32",,,,,41.29359,69.33292,,,,,,,41.29359,69.33292,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001361,"НИИ санитарии, гигиены и профессиональных заболеваний",medicine,hospital,,"Oltintepa ko'chasi 325",,,,,41.32177,69.34419,,,,,,,41.32177,69.34419,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001362,ProfMedService,medicine,clinic,,"Amir Temur shoh ko'chasi 119",,,,,41.35392,69.28765,,,,,,,41.35392,69.28765,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001363,поликлиника,medicine,doctors,,,,,,,41.40307,69.44906,,,,,,,41.40307,69.44906,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001364,"Respublika Ixtisoslashtirilgan Endokrinologiya Ilmiy-Amaliy Tibbiyot Markazi",medicine,hospital,,,,,,,41.33979,69.34252,,,,,,,41.33979,69.34252,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001365,"Городская Клиническая больница №5",medicine,hospital,,417,,,,,41.35084,69.37124,,,,,,,41.35084,69.37124,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001366,"Детский костнотуберкулёзный санаторий",medicine,hospital,,,,,,,41.35293,69.37697,,,,,,,41.35293,69.37697,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001367,"РКБ №1 отделение Гемодиализа",medicine,hospital,,74,,,,,41.30177,69.28317,,,,,,,41.30177,69.28317,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001368,"Respublika Narkologiya Markazi",medicine,hospital,,"Orom ko'chasi 1",,,,,41.39064,69.36542,,,,,,,41.39064,69.36542,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001369,"Таш.обл.эндокринный диспансер",medicine,hospital,,,,,,,41.25448,69.44011,,,,,,,41.25448,69.44011,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001370,"Диспансер кожно-венерологический №8",medicine,hospital,,,,,,,41.27018,69.31963,,,,,,,41.27018,69.31963,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001371,"New Life Medical",medicine,clinic,,"Farobiy ko'chasi 28",,,,,41.34634,69.20464,,,,,,,41.34634,69.20464,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001372,"Medilux medical",medicine,clinic,,"Farobiy ko'chasi 3Б",,,,,41.34859,69.17242,,,,,,,41.34859,69.17242,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001373,"Поликлиника №18",medicine,doctors,,2Г,,,,,41.3489,69.1987,,,,,,,41.3489,69.1987,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001374,"Консультативно-диагностическая поликлиника клиники ТашПМИ",medicine,doctors,,,,,,,41.36661,69.33522,,,,,,,41.36661,69.33522,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001375,"Семейная поликлиника",medicine,doctors,,,,,,,41.21694,69.2197,,,,,,,41.21694,69.2197,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001376,"частная клиника",medicine,hospital,,,,,,,41.27804,69.16525,,,,,,,41.27804,69.16525,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001377,"Chilanzar Dental Servis",medicine,dentist,,"Muqimiy ko'chasi 12",+998712783710,,,,41.29611,69.21881,,,,,,,41.29611,69.21881,,,,,OSM+clinics.uz,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001378,"Кон куишь маркази",medicine,doctors,,,,,,,41.311,69.30981,,,,,,,41.311,69.30981,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001379,"Ташкент шахар диагностика маркази",medicine,doctors,,"Mirzo Ulug'bek shoh ko'chasi 15",,,,,41.31041,69.31171,,,,,,,41.31041,69.31171,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001380,"Городской Туберкулезный Диспансер",medicine,hospital,,"Lutfiy ko'chasi",,,,,41.29773,69.20839,,,,,,,41.29773,69.20839,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001381,"Bolalar Milliy Tibbiyot Markazi",medicine,hospital,,"ул. Паркент 294",,,,,41.30429,69.33908,,,,,,,41.30429,69.33908,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001382,"Семейная Поликлиника №55",medicine,doctors,,"Yunus Ota ko'chasi",,,,,41.36744,69.31127,,,,,,,41.36744,69.31127,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001383,"Поликлиника 51",medicine,clinic,,,,,,,41.35321,69.28602,,,,,,,41.35321,69.28602,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001384,"Детская городская клиника №4",medicine,hospital,,,,,,,41.32649,69.22123,,,,,,,41.32649,69.22123,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001385,"Келес кишлок оилавий поликлиника",medicine,doctors,,,,,,,41.39733,69.20246,,,,,,,41.39733,69.20246,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001386,"Семейная поликлиника №30",medicine,doctors,,,,,,,41.29212,69.35067,,,,,,,41.29212,69.35067,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001387,"Семейная поликлиника №31",medicine,doctors,,,,,,,41.29675,69.36178,,,,,,,41.29675,69.36178,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001388,"Глазная областная поликлиника",medicine,clinic,,176,,,,,41.33108,69.3492,,,,,,,41.33108,69.3492,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001389,Кўксарой,medicine,clinic,,,,,,,41.34897,69.1751,,,,,,,41.34897,69.1751,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001390,"Городская Детская Инфекционная Больница №4",medicine,hospital,,,,,,,41.33897,69.26069,,,,,,,41.33897,69.26069,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001391,"Toshkent shahar o'smirlar dispanseri qoshidagi maslahat - tashxis",medicine,hospital,,,,,,,41.33176,69.28159,,,,,,,41.33176,69.28159,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001392,"ASAD KNR",medicine,clinic,,"Tiklanish ko'chasi 1 A",,,,,41.37395,69.26113,,,,,,,41.37395,69.26113,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001393,"Кибрайский СЭС",medicine,doctors,,,,,,,41.38124,69.46739,,,,,,,41.38124,69.46739,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001394,"Детская Психоневрологическая больница им У. К. Курбанова",medicine,hospital,,,,,,,41.3222,69.31744,,,,,,,41.3222,69.31744,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001395,"Инфекционная больница №3",medicine,hospital,,,,,,,41.26654,69.24075,,,,,,,41.26654,69.24075,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001396,"Межрайонный 2-кожновенерологический Диспансер",medicine,hospital,,"Lutfiy ko'chasi",,,,,41.29757,69.20797,,,,,,,41.29757,69.20797,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001397,"Центральная многопрофильная поликлиника при РМО Чиланзар",medicine,clinic,,"Bunyodkor shoh ko'chasi 7а",,,,,41.28671,69.21531,,,,,,,41.28671,69.21531,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001398,"Специализированная инфекционная больница",medicine,hospital,,,,,,,41.28698,69.21022,,,,,,,41.28698,69.21022,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001399,"Семейная поликлиника №3",medicine,clinic,,"Хамал улица 31",,,,,41.28194,69.29812,,,,,,,41.28194,69.29812,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001400,"Doctor Hasan Klinikasi",medicine,clinic,,"Paxtachi ko'chasi 112",,,,,41.33781,69.19007,,,,,,,41.33781,69.19007,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001401,"Tug'uruqxona 1",medicine,hospital,,,,,,,41.19605,69.21318,,,,,,,41.19605,69.21318,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001402,"Respublika ihtisoslashtirilgan urologiya markazi",medicine,hospital,,,,,,,41.35529,69.17699,,,,,,,41.35529,69.17699,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001403,"Brain Servis неврологическая клиника",medicine,clinic,,"Shivli ko'chasi 9",,,,,41.33631,69.28713,,,,,,,41.33631,69.28713,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001404,Eramed,medicine,hospital,,"Mahtumquli ko'chasi 105",,,,,41.30496,69.31106,,,,,,,41.30496,69.31106,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001405,"Gatling Med частная клиника",medicine,clinic,,,+998974245447,,,,41.2862,69.22835,,,,,,,41.2862,69.22835,,,,,OSM+clinics.uz,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001406,"Qibray tug'ruq kompleksi",medicine,hospital,,,,,,,41.38068,69.46651,,,,,,,41.38068,69.46651,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001407,"Med centre",medicine,clinic,,,,,,,41.30605,69.21627,,,,,,,41.30605,69.21627,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001408,"Доктор Октам",medicine,clinic,,,,,,,41.34263,69.19539,,,,,,,41.34263,69.19539,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001409,"Центральная больница Ташкентского района",medicine,hospital,,,,,,,41.39899,69.20251,,,,,,,41.39899,69.20251,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001410,"Бактериологическая лаборатория",medicine,lab,,"Arnasoy ko'chasi 2 A",,,,,41.28396,69.23218,,,,,,,41.28396,69.23218,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001411,"American Hospital",medicine,hospital,,"Икбол улица 14",,,,,41.37355,69.32408,,,,,,,41.37355,69.32408,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001412,"Qibray shifoxonasi",medicine,hospital,,,,,,,41.37183,69.42861,,,,,,,41.37183,69.42861,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001413,"61 Oilaviy Poliklinka",medicine,doctors,,"Sirg'ali 6A daxasi",,,,,41.23056,69.20761,,,,,,,41.23056,69.20761,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001414,Med-Tashmi,medicine,clinic,,"Shifokor 2-ko'chasi 72",,,,,41.35692,69.17673,,,,,,,41.35692,69.17673,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001415,"9-sonli tug'ruqxona",medicine,hospital,,"Бешкайрогоч улица 243",,,,,41.31386,69.16026,,,,,,,41.31386,69.16026,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001416,"Зангиатинская районная инфекционная больница",medicine,hospital,,"Toshkent halqa avtomobil yo'li",,,,,41.27322,69.14533,,,,,,,41.27322,69.14533,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001417,"3-sonli bolalar shahar klinik shifoxonasi",medicine,hospital,,"Бешкайрогоч улица",,,,,41.3143,69.16186,,,,,,,41.3143,69.16186,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001418,"Uni Medical Care",medicine,clinic,,"Farobiy ko'chasi 14a",,,,,41.34829,69.20028,,,,,,,41.34829,69.20028,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001419,"Xasanboy sanatoriyasi",medicine,rehab,,,,,,,41.40035,69.27271,,,,,,,41.40035,69.27271,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001420,"Botanika sanatoriyasi",medicine,rehab,,,,,,,41.41295,69.49297,,,,,,,41.41295,69.49297,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001421,"Eshonguzar Markaziy ko'p tarmoqli poliklinikasi",medicine,clinic,,"Mustaqillik ko'chasi 11",,,,,41.25056,69.15845,,,,,,,41.25056,69.15845,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001422,"Специальная инфекционная больница COVID-19",medicine,hospital,,,,,,,41.17604,69.19393,,,,,,,41.17604,69.19393,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001423,"Специальная инфекционная больница COVID-19",medicine,hospital,,,,,,,41.17013,69.19324,,,,,,,41.17013,69.19324,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001424,"My Med",medicine,clinic,,13a,,,,,41.22263,69.20451,,,,,,,41.22263,69.20451,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001425,"Doctor Lotos",medicine,clinic,,,,,,,41.31077,69.32743,,,,,,,41.31077,69.32743,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001426,"IX Med",medicine,clinic,,"Ziyolilar ko'chasi 41",,,,,41.33697,69.32227,,,,,,,41.33697,69.32227,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001427,"Pediatric Hematology and Oncology Clinic and Immunology Center",medicine,hospital,,"Arnasoy ko'chasi 28/1",,,,,41.27859,69.22728,,,,,,,41.27859,69.22728,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001428,"Republican Specialized Scientific and Practical Medical Center of Hematology",medicine,hospital,,"Arnasoy ko'chasi",,,,,41.27711,69.22617,,,,,,,41.27711,69.22617,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001429,Tomatis,medicine,other,,"Шохжахон улица 5/2",,,,,41.28393,69.24473,,,,,,,41.28393,69.24473,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001430,"Shayxontohur tuman davlat sanitariya epidemiologiya nazorat markazi",medicine,hospital,,,,,,,41.32382,69.25105,,,,,,,41.32382,69.25105,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001431,"2 - sonli Respublika Klinik Shifoxonasi",medicine,hospital,,,,,,,41.40319,69.44902,,,,,,,41.40319,69.44902,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
SEED001432,"Toshkent Pediatriya tibbiyot instituti klinikasi",medicine,hospital,,,,,,,41.36476,69.336,,,,,,,41.36476,69.336,,,,,OSM,,1,single,C,,auto_unverified,point,,"2026-07-19 00:15:46"
