issue_id,issue_type,duplicate_group_id,object_id_1,object_id_2,distance_m,details,status
QI-2357d10dfafa,Без названия и адреса,,PHARM-f31661a55dc8,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-7675bf498754,Без названия и адреса,,PHARM-8822a3b17fe2,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-157e06f62bd6,Без названия и адреса,,PHARM-a33af811fb61,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-102bdf6c5505,Без названия и адреса,,PHARM-2d936301d2c0,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-8d782988c25a,Без названия и адреса,,PHARM-4e44c41e83e0,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-4151b9305db6,Без названия и адреса,,PHARM-e594bd5dfb14,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-ff3015b98956,Без названия и адреса,,PHARM-db06ce18c0c5,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-9abbcf283e84,Без названия и адреса,,PHARM-a18cded83112,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-614255ba5d4b,Без названия и адреса,,PHARM-5a08eb666213,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-e3aef5d5b3fb,Без названия и адреса,,PHARM-066e5e3719c3,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-6c471226365b,Без названия и адреса,,PHARM-dd7c5e49657f,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-4810d00e30a6,Без названия и адреса,,PHARM-ed241cada6a6,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-fd174b2c6582,Без названия и адреса,,PHARM-2d8a73ae0e26,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-2390c7be67d4,Без названия и адреса,,PHARM-98170be30892,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-2a562523a9aa,Без названия и адреса,,PHARM-0056d8db56eb,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-b3e55046dfcb,Без названия и адреса,,PHARM-1fb79db2d992,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-7ed4b57391d4,Без названия и адреса,,PHARM-1c38ea5573dd,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-7a03d225947c,Без названия и адреса,,PHARM-a130bb7a3200,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-e4057d4dd90f,Без названия и адреса,,PHARM-21dc572ad43b,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-058302494316,Без названия и адреса,,PHARM-81baf65d30b7,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-87ce026bc242,Без названия и адреса,,PHARM-ed8064c5fad7,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-5b1b1c947c3b,Без названия и адреса,,PHARM-4af4caa33198,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-4d521bfb0217,Без названия и адреса,,PHARM-8e5e8054f83c,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-e65430f8aec8,Без названия и адреса,,PHARM-113b98a66b28,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-0d1b8e2d7db8,Без названия и адреса,,PHARM-526c491759f5,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
QI-6177b8f7d755,Без названия и адреса,,PHARM-6c540de65e1a,,,Идентифицировать аптеку по карте/полевой проверке,Открыто
